source,year,date,shift,set_name,question_id,question_number,question_text,option_a,option_b,option_c,option_d,correct_option,answer_source,question_type,difficulty_estimate,unit,chapter,subtopic,canonical_question_id,source_tier,source_weight,year_weight,question_pattern,micro_concept,final_confidence,needs_review,source_url,raw_file_path,evidence_status,section_scope
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419981,31,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_b24da08f388abe59,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419982,32,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_f5bacfa40a7f523b,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419983,33,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_8c26a003e0c0dd15,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419984,34,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_3bc74542563432d5,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419985,35,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_c75090850fcc8b86,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419986,36,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_aeb920942929eea0,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419987,37,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_a5881930b8fa5ad4,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419988,38,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_b0b1a099ece90a0a,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419989,39,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_96fd3d947b9636c7,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419990,40,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_6820ad9ed357b7f9,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419991,41,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_231943756e51c4ac,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419992,42,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_c964fc9405bebadf,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419993,43,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_c07512b16a0c4f7a,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419994,44,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_8ab6a1a436cf4c63,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419995,45,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_5d81b34df9d41d7c,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419996,46,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_7ad1486c94af955b,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419997,47,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_f571efb45b2a2f5f,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419998,48,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_457b5f090c840bca,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",46419999,49,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_c855c4ba5c806fc0,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199100,50,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_8a8aab7fc4510af4,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199101,51,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_6e2ec2406ef500ef,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199102,52,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_6294107a06d4d92f,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199103,53,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_0eac18ca27be9435,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199104,54,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_193811ff65fc19cf,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199105,55,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_7e9088bb3ff103f8,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199106,56,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_2780932483ea5796,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199107,57,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_199fc85dadfccd33,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199108,58,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_4f6b626cfe816234,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199109,59,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_f41d731e2013bb5f,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199110,60,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_301dbf1b389276f6,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199111,61,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_1a871598555513dc,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199112,62,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_705f7e9b5ae1509e,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199113,63,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_888fd322a78ed186,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199114,64,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_a01933a18e70c199,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199115,65,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_09a5be5300384112,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199116,66,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_70cd1caf417d7bd2,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199117,67,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_41dd32f70f82fa67,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199118,68,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_b4c8a36fd0fb3fe3,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
aglasem_cuet_cs_2024.pdf,2024,2024-07-19,1,"Computer Science and Informatics Practices 19th July 2024
Shift 1",464199119,69,,,,,,,,MCQ,unknown,Section B1 Computer Science,Unclassified - metadata only,Question text not machine-readable,cs_162a5ff55017289a,structured_pyq_site,0.65,0.8,metadata-only MCQ,needs OCR/manual import,0.15,True,https://docs.aglasem.com/product/single-doc-download/3c7cf9ee-1277-11f1-8401-0a5e36bc6706?url=https%3A%2F%2Fdocs.aglasem.com%2Fview%2F3c7cf9ee-1277-11f1-8401-0a5e36bc6706,C:\Users\shrey\OneDrive\Documents\New project\data\cuet_cs\raw\public\aglasem_cuet_cs_2024.pdf,metadata_only_question_id,Computer Science
